index,ind_id,gender,car_owner,property_owner,children,annual_income,type_income,education,marital_status,housing_type,age,experience,family_members,label,experience1,annual_income1
1000,5146114,F,N,Y,0,11.96718074,State servant,Higher education,Separated,House / apartment,57,5.585696018,1,0,31.2,157500
1001,5146034,M,N,Y,0,11.96718074,Working,Secondary / secondary special,Single / not married,House / apartment,47,3.376388603,1,0,11.4,157500
1002,5142972,M,N,N,1,12.10071213,Working,Secondary / secondary special,Single / not married,House / apartment,29,1.58113883,3,0,2.5,180000
1003,5028569,F,Y,Y,0,12.66032792,Commercial associate,Secondary / secondary special,Married,House / apartment,43,3.885871846,2,0,15.1,315000
1004,5114032,F,N,N,0,11.50287513,Working,Higher education,Married,House / apartment,40,3.885871846,2,0,15.1,99000
1005,5085826,F,N,N,0,12.7685415,Commercial associate,Higher education,Married,House / apartment,59,1.732050808,2,0,3,351000
1006,5053089,F,N,N,0,12.07539432,Working,Secondary / secondary special,Single / not married,House / apartment,51,1.341640786,1,0,1.8,175500
1007,5117753,M,Y,N,0,12.63134038,Working,Secondary / secondary special,Married,House / apartment,44,2.121320344,2,0,4.5,306000
1008,5126826,F,N,N,1,11.96718074,Working,Secondary / secondary special,Civil marriage,With parents,32,3.178049716,3,0,10.1,157500
1009,5018505,F,N,N,0,10.97678203,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,58500
1010,5067893,M,Y,Y,0,12.58621995,Working,Secondary / secondary special,Married,Rented apartment,47,1.58113883,2,0,2.5,292500
1012,5135531,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Separated,House / apartment,38,2.19089023,1,0,4.8,225000
1013,5067019,F,Y,Y,1,12.41916586,Working,Secondary / secondary special,Civil marriage,House / apartment,47,1.843908891,3,0,3.4,247500
1014,5115671,M,Y,Y,1,12.14950229,Working,Higher education,Married,House / apartment,36,3.16227766,3,0,10,189000
1015,5136985,M,Y,N,0,12.41916586,Working,Secondary / secondary special,Single / not married,House / apartment,34,3.016620626,1,0,9.1,247500
1016,5126687,F,N,Y,0,11.40756495,Working,Secondary / secondary special,Married,House / apartment,55,2.93257566,2,0,8.6,90000
1017,5058509,F,N,Y,0,11.90834024,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,148500
1018,5045513,M,Y,N,1,12.10071213,Working,Secondary / secondary special,Married,House / apartment,32,3.507135583,3,0,12.3,180000
1019,5021730,F,Y,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,46,1.949358869,3,0,3.8,180000
1020,5048542,F,N,Y,0,11.71096042,Pensioner,Secondary / secondary special,Married,House / apartment,44,0,2,0,0,121900.5
1021,5096342,F,N,N,0,11.6307085,Working,Secondary / secondary special,Married,Municipal apartment,32,1.788854382,2,0,3.2,112500
1022,5021293,F,Y,Y,1,12.10071213,Commercial associate,Higher education,Married,House / apartment,33,0.707106781,3,0,0.5,180000
1023,5143079,F,Y,N,0,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,38,1.183215957,2,0,1.4,225000
1024,5116478,M,Y,Y,2,13.01700286,Commercial associate,Secondary / secondary special,Married,House / apartment,37,1.140175425,4,0,1.3,450000
1025,5062294,F,Y,Y,0,12.32385568,Working,Higher education,Married,House / apartment,49,2.588435821,2,0,6.7,225000
1027,5089887,F,N,Y,0,11.96718074,Working,Higher education,Married,House / apartment,29,2.073644135,2,0,4.3,157500
1028,5090790,F,Y,Y,0,12.38212459,Working,Higher education,Married,House / apartment,42,4.404543109,2,0,19.4,238500
1029,5146429,M,Y,N,0,12.47227569,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1.341640786,2,0,1.8,261000
1030,5069292,F,Y,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,42,2.664582519,3,0,7.1,180000
1031,5054407,M,N,N,0,12.32385568,Commercial associate,Higher education,Married,With parents,36,3.728270376,2,0,13.9,225000
1032,5028616,M,N,Y,1,11.81303006,Working,Higher education,Married,House / apartment,26,2.34520788,3,0,5.5,135000
1033,5036319,F,N,Y,0,11.6307085,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49,1.224744871,1,0,1.5,112500
1034,5116606,M,Y,Y,0,12.10071213,Working,Incomplete higher,Married,House / apartment,47,3.54964787,2,0,12.6,180000
1035,5089218,F,Y,N,1,12.04941884,Working,Secondary / secondary special,Civil marriage,House / apartment,38,4.219004622,3,0,17.8,171000
1036,5068648,M,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,With parents,31,1.702938637,1,0,2.9,135000
1037,5143560,M,N,N,2,12.21849517,Working,Secondary / secondary special,Married,With parents,30,1.414213562,4,0,2,202500
1038,5024925,F,N,N,0,10.4267357,Pensioner,Higher education,Married,House / apartment,52,0,2,0,0,33750
1039,5029082,F,N,Y,0,11.81303006,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,1,0,0,135000
1040,5116633,F,N,Y,0,11.81303006,Pensioner,Higher education,Single / not married,House / apartment,62,0,1,0,0,135000
1041,5126518,M,Y,N,0,11.96718074,Working,Higher education,Married,House / apartment,56,2.48997992,2,0,6.2,157500
1043,5116991,M,Y,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,40,3.098386677,2,0,9.6,135000
1044,5096340,F,Y,N,0,11.9381932,Pensioner,Secondary / secondary special,Widow,House / apartment,65,0,1,0,0,153000
1045,5024670,F,N,Y,1,12.10071213,Working,Higher education,Separated,House / apartment,41,2.073644135,2,0,4.3,180000
1046,5062095,M,Y,N,0,12.10071213,Working,Secondary / secondary special,Single / not married,House / apartment,28,2.236067977,1,0,5,180000
1047,5079057,M,Y,N,0,11.70766954,Working,Secondary / secondary special,Married,House / apartment,41,4.347413024,2,0,18.9,121500
1048,5041881,M,N,N,0,11.6307085,Working,Secondary / secondary special,Civil marriage,Rented apartment,40,2.626785107,2,0,6.9,112500
1049,5053117,M,Y,N,1,12.50617724,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37,1.974841766,3,0,3.9,270000
1050,5115921,M,Y,Y,0,12.79385931,Commercial associate,Secondary / secondary special,Married,House / apartment,42,0.948683298,2,0,0.9,360000
1051,5150221,M,Y,Y,0,11.66220717,Working,Secondary / secondary special,Married,House / apartment,28,2.588435821,2,0,6.7,116100
1052,5026166,M,Y,Y,0,12.32385568,Pensioner,Higher education,Married,House / apartment,66,0,2,0,0,225000
1053,5100171,M,Y,Y,0,13.01700286,Pensioner,Higher education,Married,House / apartment,47,0,2,0,0,450000
1054,5126294,M,N,N,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,58,5.709640969,2,0,32.6,225000
1055,5149980,F,N,Y,1,12.91164235,State servant,Higher education,Married,House / apartment,35,3.521363372,3,0,12.4,405000
1056,5089580,F,Y,N,0,11.6307085,State servant,Secondary / secondary special,Married,House / apartment,32,1.140175425,2,0,1.3,112500
1057,5041320,F,N,N,0,11.96718074,Working,Higher education,Single / not married,Office apartment,52,3,1,0,9,157500
1058,5105499,F,N,Y,0,12.21849517,Working,Higher education,Married,House / apartment,29,2.024845673,2,0,4.1,202500
1059,5095514,M,Y,Y,0,12.60148742,Working,Secondary / secondary special,Married,House / apartment,56,1.788854382,2,0,3.2,297000
1060,5089275,F,Y,N,0,12.66032792,Working,Higher education,Married,House / apartment,37,3.098386677,2,0,9.6,315000
1061,5069066,M,N,Y,0,12.21849517,Working,Secondary / secondary special,Single / not married,House / apartment,27,2.915475947,1,0,8.5,202500
1062,5125542,M,N,N,0,12.10071213,Working,Higher education,Married,With parents,37,2.569046516,2,0,6.6,180000
1063,5095033,M,Y,Y,0,12.21849517,Commercial associate,Higher education,Married,House / apartment,42,2,2,0,4,202500
1064,5142163,M,N,Y,1,12.79385931,Working,Secondary / secondary special,Civil marriage,House / apartment,32,2.645751311,3,0,7,360000
1065,5029529,M,Y,Y,0,11.6307085,Pensioner,Lower secondary,Married,House / apartment,60,0,2,0,0,112500
1066,5090493,F,N,N,0,11.70766954,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,2,0,0,121500
1067,5105291,F,N,N,0,11.6307085,Working,Secondary / secondary special,Widow,With parents,28,1.483239697,1,0,2.2,112500
1068,5116005,M,Y,Y,1,13.71015004,Commercial associate,Higher education,Civil marriage,House / apartment,46,2.645751311,3,0,7,900000
1069,5115679,M,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,2,0,0,112500
1070,5061500,F,N,Y,1,11.81303006,Working,Incomplete higher,Married,House / apartment,44,5.059644256,3,0,25.6,135000
1071,5045380,M,Y,Y,0,12.47227569,Working,Incomplete higher,Married,House / apartment,44,2.024845673,2,0,4.1,261000
1072,5041355,M,Y,Y,0,11.70766954,Pensioner,Higher education,Married,House / apartment,66,0,2,0,0,121500
1073,5113057,F,Y,N,0,12.21849517,Commercial associate,Incomplete higher,Separated,House / apartment,39,1.923538406,1,0,3.7,202500
1074,5148981,F,Y,Y,0,11.45635511,Working,Secondary / secondary special,Married,House / apartment,50,5.329165038,2,0,28.4,94500
1075,5010238,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,45,3.449637662,2,0,11.9,225000
1076,5024604,F,N,Y,0,13.3534751,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60,0,1,0,0,630000
1077,5090705,F,N,N,0,12.21849517,Pensioner,Higher education,Single / not married,House / apartment,64,0,1,0,0,202500
1078,5050724,F,Y,N,0,12.79385931,Working,Higher education,Married,House / apartment,35,2.50998008,2,0,6.3,360000
1079,5142781,M,Y,N,2,11.96718074,Working,Secondary / secondary special,Separated,With parents,38,2.121320344,3,0,4.5,157500
1080,5114643,F,Y,N,0,12.41916586,Working,Secondary / secondary special,Separated,House / apartment,37,2.42899156,1,0,5.9,247500
1081,5087536,M,N,Y,0,11.30220443,Commercial associate,Higher education,Single / not married,House / apartment,27,2.302172887,1,0,5.3,81000
1082,5053744,F,N,Y,0,12.79385931,State servant,Higher education,Married,House / apartment,44,2.949576241,2,0,8.7,360000
1083,5117698,M,Y,N,0,12.66032792,Working,Higher education,Married,House / apartment,56,3.301514804,2,0,10.9,315000
1084,5118560,F,N,Y,0,11.74403719,Working,Secondary / secondary special,Single / not married,House / apartment,46,2.810693865,1,0,7.9,126000
1085,5054496,F,Y,Y,0,12.32385568,Commercial associate,Higher education,Separated,House / apartment,33,1.788854382,1,0,3.2,225000
1086,5033895,F,N,N,2,11.81303006,Working,Secondary / secondary special,Married,With parents,31,2.144761059,4,0,4.6,135000
1087,5033659,M,N,Y,0,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,52,3.178049716,2,0,10.1,225000
1088,5062205,F,N,Y,0,11.6307085,Commercial associate,Higher education,Married,House / apartment,48,1.816590212,2,0,3.3,112500
1089,5056237,F,N,Y,0,10.60905725,Working,Secondary / secondary special,Married,House / apartment,35,3.674234614,2,0,13.5,40500
1090,5061773,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Separated,House / apartment,58,0,1,0,0,157500
1091,5135863,F,N,Y,2,11.11988288,Working,Secondary / secondary special,Married,House / apartment,33,1.264911064,4,0,1.6,67500
1092,5050793,F,N,N,0,12.66032792,State servant,Higher education,Married,House / apartment,58,4.266145802,2,0,18.2,315000
1093,5091057,F,N,Y,2,12.50617724,Commercial associate,Higher education,Married,House / apartment,42,2.449489743,4,0,6,270000
1094,5149368,F,N,Y,0,12.10071213,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59,0,2,0,0,180000
1095,5053156,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Widow,House / apartment,65,0,1,0,0,157500
1096,5091651,F,Y,Y,1,12.43718437,Commercial associate,Secondary / secondary special,Separated,House / apartment,29,1.414213562,2,0,2,252000
1097,5118545,F,Y,N,0,12.50617724,Working,Secondary / secondary special,Married,House / apartment,50,2.19089023,2,0,4.8,270000
1098,5024592,M,Y,Y,0,11.96718074,Working,Secondary / secondary special,Married,With parents,24,2.097617696,2,0,4.4,157500
1099,5125804,F,N,Y,0,12.50617724,Working,Secondary / secondary special,Separated,House / apartment,50,2.366431913,1,0,5.6,270000
1100,5024726,M,N,Y,0,11.99535161,Pensioner,Higher education,Married,House / apartment,64,0,2,0,0,162000
1101,5142448,M,Y,Y,0,12.66032792,Working,Incomplete higher,Married,House / apartment,43.92149035,2,2,0,4,315000
1102,5033728,F,Y,Y,1,12.21849517,Working,Secondary / secondary special,Married,House / apartment,37,2.387467277,3,0,5.7,202500
1103,5149327,F,Y,Y,1,12.10071213,Working,Higher education,Separated,House / apartment,52,4.049691346,2,0,16.4,180000
1104,5024033,F,N,Y,2,11.6307085,Working,Secondary / secondary special,Married,With parents,40,1.048808848,4,0,1.1,112500
1105,5113841,F,N,Y,0,11.81303006,Commercial associate,Higher education,Married,House / apartment,25,1.58113883,2,0,2.5,135000
1106,5022918,F,N,Y,0,12.32385568,Working,Higher education,Single / not married,House / apartment,33,2.664582519,1,0,7.1,225000
1107,5142649,M,Y,N,0,11.96718074,Working,Secondary / secondary special,Civil marriage,House / apartment,48,2.469817807,2,0,6.1,157500
1108,5048276,F,Y,N,1,11.6307085,Working,Higher education,Single / not married,House / apartment,27,2.097617696,2,0,4.4,112500
1109,5022612,M,Y,Y,1,12.21849517,Working,Secondary / secondary special,Married,House / apartment,28,1.516575089,3,0,2.3,202500
1110,5028446,F,Y,Y,0,11.99535161,Working,Secondary / secondary special,Single / not married,House / apartment,50,2.774887385,1,0,7.7,162000
1111,5113556,M,Y,Y,0,13.01700286,Commercial associate,Secondary / secondary special,Married,House / apartment,50,1.58113883,2,0,2.5,450000
1112,5091894,M,N,N,0,11.96718074,Commercial associate,Higher education,Single / not married,House / apartment,28,2.097617696,1,0,4.4,157500
1113,5025181,F,N,N,0,12.50617724,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,63,2.645751311,1,0,7,270000
1114,5091795,F,Y,N,1,11.40756495,Working,Secondary / secondary special,Married,House / apartment,42,1.643167673,3,0,2.7,90000
1115,5022343,F,N,Y,0,11.11988288,Pensioner,Secondary / secondary special,Widow,House / apartment,64,0,1,0,0,67500
1116,5065704,M,Y,Y,0,12.32385568,Pensioner,Secondary / secondary special,Single / not married,House / apartment,48,0,1,0,0,225000
1117,5068511,F,N,Y,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,43,2.75680975,2,0,7.6,135000
1118,5053941,F,N,N,0,11.81303006,Pensioner,Secondary / secondary special,Widow,House / apartment,58,0,1,0,0,135000
1119,5036926,F,Y,Y,0,11.96718074,Commercial associate,Secondary / secondary special,Married,House / apartment,33,2.863564213,2,0,8.2,157500
1120,5114138,F,N,N,2,12.10071213,State servant,Secondary / secondary special,Married,Office apartment,31,2.828427125,4,0,8,180000
1121,5142595,M,Y,Y,0,12.94443217,Working,Higher education,Married,House / apartment,52,0.447213595,2,0,0.2,418500
1122,5052883,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,49,3.033150178,2,0,9.2,225000
1123,5068019,M,Y,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,42,3.049590136,2,0,9.3,135000
1124,5146024,F,N,Y,0,12.79385931,Commercial associate,Higher education,Married,House / apartment,30,3.271085447,2,0,10.7,360000
1125,5036093,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,59,2.966479395,2,0,8.8,135000
1126,5068339,F,Y,Y,0,11.6307085,Working,Higher education,Married,House / apartment,28,1.183215957,2,0,1.4,112500
1127,5095020,F,N,Y,0,12.32385568,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,36,1.341640786,2,0,1.8,225000
1128,5105185,M,N,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,44,1.516575089,2,0,2.3,180000
1129,5117216,F,N,Y,0,12.21849517,Working,Secondary / secondary special,Civil marriage,House / apartment,30,2.323790008,2,0,5.4,202500
1130,5089632,F,N,N,0,12.66032792,Commercial associate,Higher education,Married,House / apartment,44,0.894427191,2,0,0.8,315000
1131,5100464,M,Y,Y,1,12.66032792,Working,Higher education,Married,House / apartment,47,1.224744871,3,0,1.5,315000
1132,5028930,F,Y,Y,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,47,2.213594362,2,0,4.9,112500
1133,5036412,F,N,Y,0,11.32960341,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55,0,2,0,0,83250
1134,5116643,F,N,Y,0,12.47227569,Working,Secondary / secondary special,Married,House / apartment,55,2.645751311,2,0,7,261000
1135,5091766,M,N,Y,0,12.41916586,Working,Secondary / secondary special,Married,House / apartment,48,2.549509757,2,0,6.5,247500
1136,5067961,M,Y,Y,0,12.79385931,Working,Higher education,Married,House / apartment,61,3.255764119,2,0,10.6,360000
1137,5033814,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,36,1.788854382,2,0,3.2,135000
